Start : X=-32331.743 Y=-18560.974 Z=40.000
Start : X=-32463.721 Y=-18380.469 Z=40.000
Start : X=-32430.341 Y=-18577.664 Z=40.000
Start : X=-32512.306 Y=-18387.820 Z=40.000
Start : X=-32314.830 Y=-18356.147 Z=40.000
Start : X=-32283.158 Y=-18553.623 Z=40.000
Start : X=-32480.634 Y=-18585.296 Z=40.000
Start : X=-32364.199 Y=-18364.065 Z=40.000
Start : X=-32332.527 Y=-18561.541 Z=40.000
Start : X=-32462.937 Y=-18379.902 Z=40.000
Start : X=-32431.265 Y=-18577.378 Z=40.000
Start : X=-32511.674 Y=-18386.953 Z=40.000
Start : X=-32313.964 Y=-18356.779 Z=40.000
Start : X=-32283.790 Y=-18554.490 Z=40.000
Start : X=-32481.500 Y=-18584.664 Z=40.000
Start : X=-32363.391 Y=-18364.323 Z=40.000
Start : X=-32333.217 Y=-18562.033 Z=40.000
Start : X=-32462.247 Y=-18379.410 Z=40.000
Start : X=-32432.073 Y=-18577.120 Z=40.000
Start : X=-32511.023 Y=-18386.074 Z=40.000
Start : X=-32313.085 Y=-18357.430 Z=40.000
Start : X=-32284.441 Y=-18555.369 Z=40.000
Start : X=-32482.379 Y=-18584.013 Z=40.000
Start : X=-32362.569 Y=-18364.591 Z=40.000
Start : X=-32333.926 Y=-18562.530 Z=40.000
Start : X=-32461.539 Y=-18378.913 Z=40.000
Start : X=-32432.895 Y=-18576.852 Z=40.000
Start : X=-32510.544 Y=-18385.437 Z=40.000
Start : X=-32312.447 Y=-18357.910 Z=40.000
Start : X=-32284.920 Y=-18556.006 Z=40.000
Start : X=-32483.017 Y=-18583.533 Z=40.000
Start : X=-32361.971 Y=-18364.792 Z=40.000
Start : X=-32334.445 Y=-18562.888 Z=40.000
Start : X=-32461.020 Y=-18378.555 Z=40.000
Start : X=-32433.493 Y=-18576.652 Z=40.000
Start : X=-32509.800 Y=-18384.462 Z=40.000
Start : X=-32311.472 Y=-18358.653 Z=40.000
Start : X=-32285.664 Y=-18556.981 Z=40.000
Start : X=-32483.992 Y=-18582.790 Z=40.000
Start : X=-32361.054 Y=-18365.106 Z=40.000
Start : X=-32335.246 Y=-18563.433 Z=40.000
Start : X=-32460.218 Y=-18378.010 Z=40.000
Start : X=-32434.410 Y=-18576.338 Z=40.000
Start : X=-32509.166 Y=-18383.644 Z=40.000
Start : X=-32310.654 Y=-18359.288 Z=40.000
Start : X=-32286.298 Y=-18557.799 Z=40.000
Start : X=-32484.810 Y=-18582.155 Z=40.000
Start : X=-32360.282 Y=-18365.377 Z=40.000
Start : X=-32335.926 Y=-18563.888 Z=40.000
Start : X=-32459.538 Y=-18377.555 Z=40.000
Start : X=-32435.182 Y=-18576.066 Z=40.000
Start : X=-32508.233 Y=-18382.463 Z=40.000
Start : X=-32309.473 Y=-18360.221 Z=40.000
Start : X=-32287.232 Y=-18558.980 Z=40.000
Start : X=-32485.991 Y=-18581.222 Z=40.000
Start : X=-32359.163 Y=-18365.781 Z=40.000
